pago_id,pedido_id,fecha_pago,importe,metodo_pago
2667,2803,"2023-09-20 00:23:00",25.98,tarjeta_credito
2668,2804,"2023-12-11 22:49:00",149.97,paypal
2669,2805,"2022-08-04 21:38:00",141.96,transferencia
2670,2806,"2023-06-05 06:10:00",124.96,tarjeta_regalo
2671,2807,"2023-12-02 12:31:00",16.99,transferencia
2672,2808,"2023-12-24 14:40:00",224.96,tarjeta_regalo
2673,2809,"2022-10-02 10:47:00",369.91,tarjeta_credito
2674,2810,"2023-11-23 07:22:00",65.98,transferencia
2675,2811,"2023-05-17 22:47:00",89.97,paypal
2676,2812,"2022-11-03 16:40:00",355.94,paypal
2677,2813,"2023-05-18 02:06:00",295.95,tarjeta_credito
2678,2814,"2021-09-21 18:18:00",59.97,transferencia
2679,2815,"2022-02-03 14:32:00",409.91,tarjeta_regalo
2680,2816,"2023-05-13 21:38:00",305.96,paypal
2681,2817,"2023-01-04 18:55:00",299.99,transferencia
2682,2818,"2023-04-21 10:44:00",108.96,tarjeta_regalo
2683,2819,"2021-05-01 04:17:00",68.97,tarjeta_credito
2684,2820,"2023-04-03 05:15:00",279.92,transferencia
2685,2821,"2022-12-16 18:15:00",423.90,paypal
2686,2822,"2023-10-31 12:26:00",259.96,tarjeta_regalo
2687,2823,"2023-12-24 00:42:00",616.97,tarjeta_regalo
2688,2824,"2023-09-12 04:49:00",84.99,tarjeta_credito
2689,2825,"2023-06-12 14:53:00",209.96,transferencia
2690,2826,"2023-04-05 10:21:00",154.98,tarjeta_credito
2691,2827,"2023-04-22 15:43:00",25.98,paypal
2692,2828,"2022-01-21 00:25:00",134.94,transferencia
2693,2829,"2023-12-16 02:31:00",79.98,tarjeta_regalo
2694,2830,"2023-04-05 18:14:00",29.98,tarjeta_regalo
2695,2831,"2023-07-24 07:41:00",33.98,transferencia
2696,2832,"2022-07-30 04:12:00",204.93,paypal
2697,2833,"2023-06-18 18:06:00",190.92,paypal
2698,2834,"2021-12-14 16:34:00",101.94,transferencia
2699,2835,"2022-06-11 06:42:00",83.96,transferencia
2700,2836,"2023-06-27 12:38:00",27.99,transferencia
2701,2837,"2021-09-20 10:49:00",509.93,transferencia
2702,2838,"2023-12-18 00:52:00",357.92,tarjeta_credito
2703,2839,"2023-09-06 07:46:00",177.94,paypal
2704,2840,"2023-01-12 07:17:00",638.90,transferencia
2705,2841,"2023-05-24 17:11:00",289.94,paypal
2706,2842,"2023-08-18 16:55:00",329.94,tarjeta_regalo
2707,2843,"2022-09-15 04:15:00",114.93,tarjeta_regalo
2708,2844,"2023-11-20 09:56:00",368.92,tarjeta_regalo
2709,2845,"2023-10-10 02:39:00",227.91,paypal
2710,2846,"2023-01-17 09:00:00",338.96,paypal
2711,2847,"2023-03-23 20:49:00",367.94,paypal
2712,2848,"2023-05-22 16:55:00",44.96,tarjeta_credito
2713,2849,"2022-12-21 04:57:00",52.97,paypal
2714,2850,"2022-12-15 01:21:00",275.94,tarjeta_regalo
2715,2851,"2021-10-23 03:24:00",336.93,tarjeta_regalo
2716,2852,"2022-08-14 13:27:00",349.95,tarjeta_regalo
2717,2853,"2021-11-26 12:04:00",649.95,tarjeta_credito
2718,2854,"2023-12-30 18:43:00",31.98,paypal
2719,2855,"2023-05-16 03:35:00",66.97,transferencia
2720,2856,"2023-10-08 11:06:00",69.99,paypal
2721,2857,"2023-04-30 05:46:00",84.98,paypal
2722,2858,"2023-11-30 00:57:00",384.95,transferencia
2723,2859,"2023-10-15 01:26:00",74.95,tarjeta_regalo
2724,2860,"2023-05-12 21:33:00",132.98,tarjeta_credito
2725,2861,"2023-08-07 11:55:00",487.91,tarjeta_regalo
2726,2862,"2023-12-06 07:43:00",415.93,tarjeta_credito
2727,2863,"2021-03-06 13:15:00",61.96,tarjeta_regalo
2728,2864,"2023-05-14 04:41:00",12.99,transferencia
2729,2865,"2021-05-29 12:17:00",74.97,paypal
2730,2866,"2022-11-13 15:17:00",193.93,tarjeta_regalo
2731,2867,"2022-10-12 04:48:00",13.99,tarjeta_regalo
2732,2868,"2023-07-19 03:20:00",27.99,tarjeta_credito
2733,2869,"2023-09-03 23:49:00",253.95,tarjeta_credito
2734,2870,"2023-03-13 19:31:00",25.98,paypal
2735,2872,"2023-03-20 10:57:00",535.92,tarjeta_credito
2736,2873,"2023-10-10 23:48:00",307.92,tarjeta_regalo
2737,2874,"2023-12-04 00:59:00",28.98,tarjeta_credito
2738,2875,"2023-06-26 01:54:00",206.96,tarjeta_regalo
2739,2876,"2023-06-03 23:44:00",108.96,paypal
2740,2877,"2023-11-10 11:45:00",865.91,tarjeta_regalo
2741,2878,"2022-10-30 14:46:00",374.91,transferencia
2742,2879,"2023-01-13 14:13:00",55.98,tarjeta_credito
2743,2880,"2023-02-07 20:50:00",680.92,tarjeta_regalo
2744,2881,"2023-10-02 13:52:00",389.97,transferencia
2745,2882,"2023-01-24 04:08:00",200.93,tarjeta_credito
2746,2883,"2023-09-18 23:59:00",344.96,paypal
2747,2884,"2023-06-25 03:54:00",174.93,transferencia
2748,2886,"2022-12-31 00:52:00",207.93,paypal
2749,2887,"2022-12-27 15:59:00",94.97,tarjeta_credito
2750,2889,"2023-07-20 05:57:00",12.99,tarjeta_regalo
2751,2890,"2023-05-25 08:15:00",273.90,tarjeta_regalo
2752,2891,"2023-03-05 13:08:00",284.95,tarjeta_regalo
2753,2892,"2023-06-16 19:51:00",360.89,tarjeta_credito
2754,2893,"2022-06-19 22:19:00",119.97,paypal
2755,2894,"2023-12-17 00:04:00",359.95,tarjeta_credito
2756,2895,"2023-12-12 11:39:00",616.97,tarjeta_credito
2757,2896,"2023-04-29 11:54:00",331.92,tarjeta_regalo
2758,2897,"2023-08-01 06:22:00",882.92,transferencia
2759,2898,"2022-07-13 06:44:00",319.95,tarjeta_credito
2760,2899,"2021-12-15 15:37:00",29.98,tarjeta_credito
2761,2900,"2023-12-18 10:12:00",239.97,transferencia
2762,2901,"2023-03-20 12:51:00",252.96,tarjeta_credito
2763,2902,"2023-11-18 11:32:00",526.92,paypal
2764,2903,"2023-03-12 16:40:00",164.97,tarjeta_credito
2765,2904,"2022-03-24 08:07:00",259.98,tarjeta_credito
2766,2905,"2023-12-03 07:27:00",259.92,tarjeta_regalo
2767,2906,"2023-08-26 17:19:00",738.91,paypal
2768,2907,"2023-12-11 03:17:00",94.95,tarjeta_regalo
2769,2908,"2022-09-25 21:34:00",53.97,transferencia
2770,2909,"2023-02-19 20:50:00",248.95,transferencia
2771,2910,"2022-06-11 02:36:00",252.94,tarjeta_regalo
2772,2911,"2023-04-26 17:55:00",266.94,paypal
2773,2912,"2022-06-11 12:20:00",139.99,paypal
2774,2913,"2023-11-20 05:56:00",200.94,transferencia
2775,2914,"2023-11-15 03:48:00",22.99,paypal
2776,2915,"2023-06-28 18:24:00",1009.92,paypal
2777,2916,"2022-11-17 17:10:00",223.91,tarjeta_regalo
2778,2917,"2023-10-03 00:08:00",745.92,tarjeta_regalo
2779,2918,"2022-10-25 17:05:00",38.97,tarjeta_regalo
2780,2919,"2023-08-19 07:51:00",207.95,transferencia
2781,2920,"2023-10-06 19:26:00",273.90,tarjeta_regalo
2782,2921,"2023-09-29 22:30:00",217.92,transferencia
2783,2923,"2022-10-03 20:41:00",46.97,transferencia
2784,2924,"2023-03-19 17:28:00",417.95,tarjeta_regalo
2785,2925,"2023-05-17 17:24:00",89.98,tarjeta_credito
2786,2926,"2023-10-11 08:27:00",309.94,paypal
2787,2927,"2022-01-21 21:03:00",149.96,transferencia
2788,2928,"2023-10-17 07:06:00",44.97,paypal
2789,2929,"2023-12-06 14:50:00",149.99,tarjeta_credito
2790,2930,"2022-03-11 09:22:00",649.97,tarjeta_regalo
2791,2931,"2022-11-13 22:06:00",619.96,paypal
2792,2932,"2023-10-23 22:55:00",758.91,paypal
2793,2933,"2022-12-04 15:19:00",401.93,tarjeta_regalo
2794,2934,"2023-07-08 02:35:00",289.96,tarjeta_credito
2795,2935,"2021-08-26 22:10:00",89.94,transferencia
2796,2936,"2023-05-07 14:47:00",1135.93,tarjeta_regalo
2797,2937,"2023-07-18 23:33:00",849.91,tarjeta_credito
2798,2938,"2021-09-15 01:38:00",363.93,paypal
2799,2939,"2022-04-28 14:42:00",124.95,tarjeta_credito
2800,2940,"2023-08-03 21:52:00",194.97,paypal
2801,2941,"2023-07-01 01:54:00",129.98,paypal
2802,2942,"2022-02-01 02:15:00",208.95,tarjeta_credito
2803,2943,"2023-08-03 00:03:00",149.93,transferencia
2804,2944,"2023-06-11 04:35:00",1299.91,paypal
2805,2945,"2023-01-10 08:09:00",606.93,tarjeta_credito
2806,2946,"2023-07-02 19:35:00",296.93,paypal
2807,2947,"2023-06-03 00:46:00",236.95,tarjeta_credito
2808,2948,"2023-03-18 21:01:00",67.95,paypal
2809,2949,"2023-07-08 14:25:00",69.96,paypal
2810,2951,"2023-07-05 12:19:00",193.92,tarjeta_regalo
2811,2952,"2023-03-11 10:34:00",49.96,tarjeta_regalo
2812,2953,"2023-01-27 18:29:00",829.92,tarjeta_credito
2813,2955,"2023-07-09 07:30:00",459.94,tarjeta_credito
2814,2956,"2023-12-16 01:00:00",12.99,transferencia
2815,2957,"2022-10-28 20:31:00",343.91,tarjeta_credito
2816,2958,"2022-05-04 22:20:00",298.93,tarjeta_credito
2817,2959,"2022-12-11 13:11:00",642.91,transferencia
2818,2960,"2023-10-11 01:39:00",263.94,tarjeta_regalo
2819,2961,"2023-06-15 00:53:00",749.97,transferencia
2820,2962,"2023-11-18 21:10:00",189.95,tarjeta_credito
2821,2963,"2022-04-26 04:35:00",269.97,tarjeta_credito
2822,2964,"2023-03-11 20:25:00",182.93,tarjeta_regalo
2823,2965,"2022-08-05 14:58:00",149.96,paypal
2824,2966,"2022-07-24 14:38:00",513.89,tarjeta_credito
2825,2967,"2023-10-29 12:32:00",469.95,tarjeta_credito
2826,2968,"2023-02-25 23:55:00",13.99,tarjeta_credito
2827,2969,"2022-11-01 07:53:00",140.94,transferencia
2828,2970,"2023-11-04 08:18:00",217.95,tarjeta_credito
2829,2971,"2023-09-14 10:52:00",499.98,tarjeta_credito
2830,2972,"2022-09-07 16:29:00",430.92,paypal
2831,2973,"2023-09-10 22:52:00",87.96,tarjeta_credito
2832,2974,"2023-11-21 14:08:00",232.95,tarjeta_credito
2833,2975,"2023-12-25 07:30:00",175.95,paypal
2834,2976,"2022-04-17 22:15:00",499.94,transferencia
2835,2977,"2023-09-03 11:54:00",361.94,transferencia
2836,2978,"2022-07-10 19:06:00",195.96,transferencia
2837,2979,"2022-07-01 23:12:00",453.92,tarjeta_credito
2838,2980,"2023-12-18 10:51:00",244.92,paypal
2839,2981,"2023-11-10 06:02:00",585.91,tarjeta_regalo
2840,2982,"2023-09-29 15:34:00",45.98,paypal
2841,2983,"2023-08-13 12:34:00",259.97,tarjeta_regalo
2842,2984,"2023-04-30 08:51:00",175.96,tarjeta_regalo
2843,2985,"2023-10-23 01:08:00",222.93,tarjeta_regalo
2844,2986,"2023-11-11 23:49:00",283.92,tarjeta_credito
2845,2987,"2023-04-01 18:38:00",189.92,transferencia
2846,2988,"2022-10-25 17:55:00",186.91,tarjeta_regalo
2847,2989,"2022-08-26 19:09:00",169.94,tarjeta_regalo
2848,2990,"2023-04-08 14:00:00",794.89,paypal
2849,2991,"2022-08-27 05:58:00",408.93,paypal
2850,2992,"2023-09-09 03:45:00",413.91,paypal
2851,2993,"2023-04-10 16:19:00",159.95,transferencia
2852,2994,"2022-10-26 05:59:00",34.99,paypal
2853,2995,"2023-04-19 08:55:00",176.92,tarjeta_regalo
2854,2996,"2021-11-25 19:33:00",232.92,tarjeta_regalo
2855,2997,"2023-03-13 18:01:00",141.92,paypal
2856,2998,"2022-06-10 19:46:00",324.97,paypal
2857,2999,"2023-04-30 23:16:00",139.94,transferencia
2858,3000,"2023-10-11 21:54:00",199.98,transferencia
2859,3001,"2023-06-21 22:52:00",149.97,tarjeta_credito
2860,3002,"2022-04-02 14:20:00",84.98,tarjeta_regalo
2861,3003,"2023-05-26 23:34:00",65.96,tarjeta_regalo
2862,3004,"2022-09-30 17:06:00",226.91,transferencia
2863,3005,"2022-11-15 13:10:00",49.98,paypal
2864,3006,"2023-09-08 17:58:00",143.96,paypal
2865,3007,"2022-12-30 20:27:00",259.97,transferencia
2866,3008,"2023-11-17 14:57:00",81.96,tarjeta_regalo
2867,3009,"2022-12-08 01:35:00",95.96,tarjeta_credito
2868,3010,"2022-04-23 03:58:00",273.96,tarjeta_regalo
2869,3011,"2022-05-26 20:40:00",194.96,transferencia
2870,3012,"2023-05-23 10:26:00",31.98,transferencia
2871,3014,"2022-01-26 23:44:00",548.94,tarjeta_credito
2872,3015,"2022-07-20 14:39:00",219.98,transferencia
2873,3016,"2022-06-08 21:20:00",309.96,tarjeta_credito
2874,3017,"2022-07-16 05:44:00",65.97,transferencia
2875,3018,"2023-05-01 16:56:00",225.93,tarjeta_credito
2876,3019,"2023-10-30 21:04:00",19.98,tarjeta_regalo
2877,3020,"2022-05-17 21:32:00",148.94,tarjeta_regalo
2878,3021,"2023-10-21 06:10:00",444.93,paypal
2879,3022,"2023-04-24 20:49:00",229.94,transferencia
2880,3024,"2023-09-05 17:43:00",92.97,tarjeta_credito
2881,3026,"2022-10-23 12:58:00",214.96,paypal
2882,3028,"2023-08-28 09:21:00",302.95,tarjeta_credito
2883,3029,"2023-12-24 08:34:00",254.94,transferencia
2884,3030,"2023-11-27 17:45:00",437.92,tarjeta_credito
2885,3031,"2023-12-09 10:04:00",159.96,paypal
2886,3032,"2023-04-03 16:07:00",32.99,tarjeta_credito
2887,3033,"2023-05-29 07:20:00",260.91,tarjeta_regalo
2888,3034,"2022-10-21 12:05:00",122.97,transferencia
2889,3035,"2023-09-13 19:31:00",158.92,paypal
2890,3036,"2023-04-04 06:51:00",89.97,paypal
2891,3037,"2023-03-21 06:27:00",128.95,tarjeta_credito
2892,3038,"2023-08-10 15:12:00",381.93,tarjeta_regalo
2893,3039,"2023-04-17 17:42:00",509.91,tarjeta_credito
2894,3040,"2023-10-29 20:15:00",591.94,transferencia
2895,3041,"2023-09-27 02:42:00",103.96,tarjeta_regalo
2896,3042,"2023-02-18 09:18:00",160.95,transferencia
2897,3043,"2022-08-15 21:57:00",243.92,transferencia
2898,3044,"2023-01-15 07:10:00",27.98,tarjeta_regalo
2899,3045,"2023-11-11 20:40:00",66.96,transferencia
2900,3046,"2023-08-07 02:19:00",270.91,tarjeta_regalo
2901,3047,"2023-09-24 08:52:00",89.97,transferencia
2902,3048,"2023-11-08 02:46:00",83.97,paypal
2903,3049,"2021-12-20 07:59:00",357.91,paypal
2904,3050,"2023-11-01 07:44:00",299.93,paypal
2905,3051,"2022-09-30 13:25:00",69.96,tarjeta_regalo
2906,3052,"2023-08-28 05:40:00",279.93,transferencia
2907,3053,"2023-08-28 06:43:00",78.97,transferencia
2908,3054,"2023-10-05 10:21:00",401.91,tarjeta_regalo
2909,3055,"2023-05-06 08:22:00",69.98,tarjeta_credito
2910,3058,"2021-08-13 07:00:00",97.95,tarjeta_credito
2911,3059,"2023-11-17 05:25:00",139.94,transferencia
2912,3060,"2023-01-24 00:51:00",22.99,transferencia
2913,3061,"2023-09-12 07:52:00",259.91,tarjeta_credito
2914,3062,"2023-01-24 04:01:00",131.96,paypal
2915,3064,"2023-01-27 16:28:00",299.97,tarjeta_regalo
2916,3065,"2023-10-03 01:49:00",47.97,tarjeta_regalo
2917,3066,"2023-07-02 22:48:00",148.95,transferencia
2918,3067,"2023-10-27 13:38:00",348.93,transferencia
2919,3068,"2022-07-26 09:21:00",72.96,tarjeta_regalo
2920,3069,"2021-10-12 06:45:00",14.99,tarjeta_credito
2921,3070,"2022-09-27 09:29:00",478.93,paypal
2922,3071,"2021-12-30 08:32:00",140.95,paypal
2923,3072,"2023-01-19 00:56:00",214.97,paypal
2924,3073,"2023-09-29 08:45:00",310.90,transferencia
2925,3074,"2022-07-21 11:54:00",109.93,tarjeta_credito
2926,3075,"2023-05-03 00:51:00",101.96,tarjeta_regalo
2927,3076,"2023-09-24 14:39:00",379.98,paypal
2928,3077,"2022-06-10 01:47:00",203.91,tarjeta_regalo
2929,3078,"2023-02-13 22:32:00",87.94,paypal
2930,3079,"2023-12-15 01:28:00",435.92,tarjeta_credito
2931,3080,"2023-03-25 13:43:00",149.99,tarjeta_regalo
2932,3081,"2023-11-27 17:48:00",33.98,paypal
2933,3082,"2022-01-22 13:01:00",209.97,paypal
2934,3083,"2023-10-20 10:03:00",288.94,tarjeta_regalo
2935,3084,"2023-01-19 05:00:00",78.97,paypal
2936,3085,"2021-08-25 10:45:00",123.96,transferencia
2937,3087,"2023-05-24 07:38:00",209.96,tarjeta_credito
2938,3088,"2022-12-04 09:26:00",434.94,tarjeta_regalo
2939,3089,"2022-12-27 22:04:00",128.95,paypal
2940,3090,"2023-01-05 05:37:00",65.98,paypal
2941,3091,"2021-12-05 03:30:00",128.95,tarjeta_regalo
2942,3092,"2021-12-26 06:28:00",384.93,tarjeta_regalo
2943,3093,"2021-09-07 11:00:00",768.91,paypal
2944,3094,"2023-05-01 19:21:00",384.93,transferencia
2945,3095,"2023-03-26 07:18:00",37.98,paypal
2946,3096,"2023-09-26 10:21:00",559.95,tarjeta_regalo
2947,3097,"2022-11-15 04:38:00",414.92,tarjeta_regalo
2948,3098,"2023-08-24 09:47:00",149.99,tarjeta_credito
2949,3099,"2021-10-26 09:17:00",134.97,tarjeta_regalo
2950,3100,"2023-04-02 15:43:00",429.97,paypal
2951,3101,"2023-09-08 08:23:00",427.93,tarjeta_credito
2952,3102,"2023-05-09 00:42:00",179.98,tarjeta_credito
2953,3103,"2023-05-13 16:18:00",144.96,paypal
2954,3104,"2023-12-14 19:03:00",102.95,paypal
2955,3105,"2023-10-07 14:00:00",310.94,paypal
2956,3106,"2022-09-29 02:04:00",319.98,paypal
2957,3107,"2023-07-31 09:01:00",164.96,paypal
2958,3108,"2023-12-24 22:31:00",204.91,paypal
2959,3109,"2023-03-19 15:20:00",131.95,transferencia
2960,3110,"2023-09-24 02:34:00",359.98,paypal
2961,3111,"2023-12-26 23:42:00",79.98,tarjeta_credito
2962,3112,"2022-02-01 07:53:00",59.98,transferencia
2963,3113,"2023-04-09 09:40:00",230.93,tarjeta_credito
2964,3114,"2023-09-09 12:59:00",225.95,paypal
2965,3115,"2022-11-20 20:48:00",55.98,tarjeta_credito
2966,3116,"2023-06-22 07:00:00",246.94,tarjeta_credito
2967,3117,"2022-12-04 15:40:00",44.97,tarjeta_regalo
2968,3118,"2021-03-17 07:32:00",529.95,paypal
2969,3119,"2022-11-13 14:07:00",98.96,transferencia
2970,3120,"2023-10-29 05:36:00",179.98,transferencia
2971,3121,"2023-06-15 21:02:00",150.96,paypal
2972,3122,"2023-02-27 07:42:00",84.96,tarjeta_regalo
2973,3123,"2023-01-04 08:14:00",35.98,tarjeta_regalo
2974,3125,"2022-10-14 18:35:00",174.93,tarjeta_credito
2975,3126,"2023-12-10 01:56:00",419.91,transferencia
2976,3127,"2023-10-19 06:47:00",220.94,tarjeta_credito
2977,3128,"2023-02-11 13:46:00",543.92,tarjeta_credito
2978,3129,"2023-09-09 22:41:00",103.95,tarjeta_regalo
2979,3130,"2023-03-08 21:51:00",34.99,tarjeta_credito
2980,3131,"2023-03-07 19:09:00",499.98,tarjeta_credito
2981,3132,"2023-09-19 23:03:00",147.95,paypal
2982,3133,"2021-10-15 04:18:00",159.93,transferencia
2983,3134,"2022-10-27 14:27:00",238.93,tarjeta_regalo
2984,3136,"2023-09-15 21:39:00",75.96,paypal
2985,3137,"2023-12-06 02:47:00",179.98,tarjeta_credito
2986,3138,"2022-08-10 11:39:00",668.90,transferencia
2987,3139,"2023-02-10 11:14:00",129.96,transferencia
2988,3140,"2022-12-30 15:41:00",215.93,tarjeta_regalo
2989,3141,"2023-05-20 13:37:00",219.97,tarjeta_credito
2990,3142,"2023-10-19 07:45:00",50.97,transferencia
2991,3144,"2022-04-11 15:04:00",356.95,paypal
2992,3145,"2023-07-27 01:31:00",508.92,tarjeta_credito
2993,3146,"2023-09-30 13:04:00",194.92,paypal
2994,3148,"2023-10-16 12:03:00",169.96,tarjeta_regalo
2995,3149,"2022-12-04 09:05:00",921.96,tarjeta_credito
2996,3150,"2023-02-09 20:47:00",269.96,tarjeta_regalo
2997,3151,"2023-04-21 07:04:00",169.94,tarjeta_credito
2998,3152,"2022-01-18 19:54:00",319.94,transferencia
2999,3153,"2022-12-20 19:25:00",306.94,transferencia
3000,3154,"2021-10-02 00:49:00",933.90,transferencia
3001,3155,"2023-09-10 02:47:00",589.95,tarjeta_regalo
3002,3156,"2023-08-30 03:01:00",284.92,transferencia
3003,3157,"2023-04-24 02:57:00",212.92,paypal
3004,3158,"2023-04-30 05:35:00",489.96,transferencia
3005,3159,"2023-10-26 00:30:00",629.92,paypal
3006,3160,"2021-09-18 06:28:00",174.92,tarjeta_regalo
3007,3161,"2022-08-03 10:17:00",44.97,tarjeta_credito
3008,3162,"2023-02-27 11:39:00",99.94,tarjeta_credito
3009,3163,"2023-04-28 19:18:00",989.94,tarjeta_credito
3010,3164,"2023-12-02 10:29:00",35.98,transferencia
3011,3165,"2023-01-13 08:31:00",186.94,tarjeta_regalo
3012,3166,"2023-06-01 15:54:00",489.93,tarjeta_credito
3013,3167,"2023-12-07 11:31:00",290.94,transferencia
3014,3168,"2023-08-19 03:13:00",710.92,tarjeta_credito
3015,3169,"2023-06-08 22:34:00",496.96,transferencia
3016,3170,"2022-12-26 06:31:00",250.95,tarjeta_regalo
3017,3171,"2022-03-24 01:33:00",74.97,transferencia
3018,3172,"2023-07-03 22:59:00",13.99,paypal
3019,3173,"2023-08-14 02:37:00",264.93,paypal
3020,3174,"2023-07-09 09:32:00",69.98,tarjeta_credito
3021,3175,"2023-04-14 12:30:00",688.90,tarjeta_credito
3022,3176,"2023-08-16 16:42:00",209.91,transferencia
3023,3177,"2023-03-15 12:45:00",673.91,paypal
3024,3178,"2022-10-02 12:43:00",33.98,paypal
3025,3179,"2023-11-28 19:08:00",21.99,paypal
3026,3180,"2023-06-01 16:17:00",554.94,tarjeta_credito
3027,3181,"2023-06-11 04:15:00",675.91,paypal
3028,3182,"2023-04-11 01:41:00",12.99,paypal
3029,3183,"2023-07-16 17:26:00",21.99,transferencia
3030,3184,"2023-08-29 13:10:00",228.95,paypal
3031,3185,"2021-11-01 07:40:00",854.94,transferencia
3032,3186,"2022-07-01 00:07:00",299.98,paypal
3033,3188,"2023-02-08 09:58:00",39.98,paypal
3034,3189,"2023-08-30 04:08:00",19.98,tarjeta_credito
3035,3190,"2023-08-03 08:02:00",332.91,tarjeta_credito
3036,3191,"2021-06-09 05:35:00",44.97,tarjeta_credito
3037,3192,"2023-03-22 06:02:00",13.99,tarjeta_credito
3038,3193,"2023-11-28 05:22:00",93.95,tarjeta_regalo
3039,3194,"2023-07-26 19:37:00",106.95,transferencia
3040,3195,"2023-09-03 14:34:00",299.98,transferencia
3041,3196,"2022-09-06 05:42:00",279.96,transferencia
3042,3197,"2023-03-04 16:20:00",76.97,tarjeta_credito
3043,3198,"2023-06-07 07:53:00",79.98,tarjeta_credito
3044,3199,"2022-04-08 12:45:00",472.92,transferencia
3045,3200,"2022-11-11 22:51:00",689.91,tarjeta_credito
3046,3201,"2023-08-04 18:39:00",644.94,transferencia
3047,3202,"2023-11-26 16:24:00",33.98,paypal
3048,3203,"2022-09-19 05:55:00",21.99,transferencia
3049,3204,"2023-06-07 22:19:00",238.95,tarjeta_regalo
3050,3205,"2022-03-13 00:05:00",249.92,tarjeta_regalo
3051,3206,"2021-11-12 06:30:00",24.99,paypal
3052,3207,"2023-02-07 16:53:00",450.95,tarjeta_credito
3053,3208,"2021-11-01 20:28:00",419.97,tarjeta_credito
3054,3209,"2022-08-19 09:41:00",18.99,transferencia
3055,3210,"2023-11-17 00:20:00",133.94,tarjeta_regalo
3056,3211,"2022-10-04 19:58:00",254.94,tarjeta_credito
3057,3212,"2023-04-18 13:31:00",230.95,transferencia
3058,3213,"2021-12-25 15:16:00",283.95,paypal
3059,3214,"2023-08-03 16:46:00",309.92,transferencia
3060,3215,"2023-10-26 03:16:00",209.97,tarjeta_regalo
3061,3216,"2023-11-06 12:12:00",91.96,paypal
3062,3217,"2022-08-14 02:54:00",569.94,paypal
3063,3218,"2023-12-29 13:52:00",159.94,tarjeta_regalo
3064,3219,"2023-07-21 17:32:00",239.97,tarjeta_regalo
3065,3220,"2023-06-24 10:17:00",355.90,transferencia
3066,3221,"2023-04-13 20:33:00",134.97,tarjeta_regalo
3067,3222,"2023-04-09 11:01:00",157.95,tarjeta_credito
3068,3223,"2022-07-17 08:40:00",974.94,transferencia
3069,3224,"2023-07-28 04:28:00",29.97,paypal
3070,3225,"2023-01-15 23:50:00",198.94,transferencia
3071,3226,"2023-12-15 23:41:00",428.93,transferencia
3072,3227,"2022-05-05 03:09:00",22.99,transferencia
3073,3228,"2023-10-15 11:19:00",53.97,transferencia
3074,3229,"2023-06-22 23:50:00",29.97,tarjeta_credito
3075,3230,"2023-04-14 01:48:00",373.94,tarjeta_credito
3076,3231,"2023-12-27 22:17:00",9.99,tarjeta_regalo
3077,3232,"2023-10-18 13:10:00",429.96,paypal
3078,3233,"2023-02-10 16:46:00",1108.89,transferencia
3079,3234,"2023-06-22 17:31:00",404.96,transferencia
3080,3235,"2023-08-19 10:37:00",50.97,paypal
3081,3236,"2021-02-07 02:04:00",294.90,paypal
3082,3237,"2023-10-31 09:37:00",102.93,paypal
3083,3238,"2023-10-25 05:03:00",175.92,tarjeta_regalo
3084,3239,"2023-11-22 23:05:00",98.96,transferencia
3085,3240,"2023-10-27 22:59:00",205.97,transferencia
3086,3241,"2023-08-19 22:54:00",75.95,tarjeta_regalo
3087,3242,"2023-03-16 15:23:00",27.99,tarjeta_credito
3088,3243,"2023-01-12 09:13:00",107.94,tarjeta_regalo
3089,3244,"2023-07-19 16:29:00",236.91,tarjeta_credito
3090,3245,"2023-12-05 10:25:00",106.95,paypal
3091,3246,"2023-07-08 06:50:00",257.93,tarjeta_regalo
3092,3247,"2023-10-23 14:41:00",74.97,tarjeta_credito
3093,3248,"2023-12-18 03:31:00",448.91,transferencia
3094,3249,"2023-04-18 14:20:00",607.92,tarjeta_regalo
3095,3250,"2023-07-30 21:35:00",459.94,tarjeta_credito
3096,3251,"2023-03-21 20:39:00",262.93,paypal
3097,3252,"2023-10-26 18:08:00",844.93,tarjeta_credito
3098,3253,"2023-08-05 23:26:00",89.99,transferencia
3099,3254,"2023-04-04 07:17:00",419.97,tarjeta_regalo
3100,3255,"2022-07-27 00:58:00",779.91,tarjeta_regalo
3101,3256,"2023-01-26 09:37:00",71.96,tarjeta_regalo
3102,3257,"2022-03-22 14:01:00",137.97,tarjeta_credito
3103,3258,"2021-06-27 03:31:00",203.96,tarjeta_credito
3104,3259,"2023-04-13 12:12:00",297.97,paypal
3105,3260,"2023-05-31 03:04:00",9.99,transferencia
3106,3261,"2022-01-22 04:20:00",794.91,paypal
3107,3263,"2023-07-03 03:12:00",262.91,paypal
3108,3264,"2022-08-31 16:12:00",116.92,paypal
3109,3265,"2023-02-20 19:34:00",678.90,transferencia
3110,3266,"2023-06-20 06:53:00",58.97,paypal
3111,3267,"2023-10-19 13:15:00",447.90,tarjeta_regalo
3112,3268,"2023-10-25 00:13:00",44.97,tarjeta_credito
3113,3269,"2022-09-01 22:22:00",158.94,tarjeta_credito
3114,3270,"2023-03-04 00:47:00",45.98,tarjeta_regalo
3115,3271,"2022-11-30 00:51:00",22.99,transferencia
3116,3272,"2023-01-28 09:02:00",12.99,transferencia
3117,3273,"2022-10-08 23:30:00",159.98,tarjeta_credito
