pedido_id,cliente_id,fecha_pedido,estado
2824,61,"2023-09-12 02:49:00",completado
2825,321,"2023-06-12 14:53:00",completado
2826,499,"2023-04-05 08:21:00",completado
2827,364,"2023-04-22 15:43:00",completado
2828,358,"2022-01-21 00:25:00",completado
2829,265,"2023-12-16 01:31:00",completado
2830,25,"2023-04-05 18:14:00",reembolsado
2831,481,"2023-07-24 05:41:00",completado
2832,226,"2022-07-30 03:12:00",completado
2833,397,"2023-06-18 17:06:00",completado
2834,447,"2021-12-14 16:34:00",completado
2835,80,"2022-06-11 05:42:00",completado
2836,12,"2023-06-27 10:38:00",completado
2837,107,"2021-09-20 08:49:00",completado
2838,472,"2023-12-17 22:52:00",completado
2839,194,"2023-09-06 05:46:00",completado
2840,267,"2023-01-12 06:17:00",completado
2841,491,"2023-05-24 17:11:00",completado
2842,411,"2023-08-18 15:55:00",completado
2843,121,"2022-09-15 03:15:00",completado
2844,165,"2023-11-20 07:56:00",reembolsado
2845,398,"2023-10-10 01:39:00",completado
2846,184,"2023-01-17 09:00:00",completado
2847,90,"2023-03-23 18:49:00",completado
2848,179,"2023-05-22 15:55:00",completado
2849,398,"2022-12-21 02:57:00",completado
2850,487,"2022-12-15 00:21:00",completado
2851,18,"2021-10-23 02:24:00",completado
2852,489,"2022-08-14 11:27:00",completado
2853,114,"2021-11-26 10:04:00",completado
2854,210,"2023-12-30 17:43:00",completado
2855,245,"2023-05-16 03:35:00",completado
2856,399,"2023-10-08 11:06:00",reembolsado
2857,490,"2023-04-30 04:46:00",completado
2858,136,"2023-11-29 23:57:00",completado
2859,59,"2023-10-15 00:26:00",completado
2860,252,"2023-05-12 21:33:00",completado
2861,117,"2023-08-07 11:55:00",completado
2862,194,"2023-12-06 06:43:00",completado
2863,456,"2021-03-06 11:15:00",completado
2864,413,"2023-05-14 03:41:00",completado
2865,500,"2021-05-29 12:17:00",completado
2866,76,"2022-11-13 13:17:00",completado
2867,132,"2022-10-12 04:48:00",completado
2868,181,"2023-07-19 01:20:00",completado
2869,291,"2023-09-03 21:49:00",completado
2870,266,"2023-03-13 19:31:00",completado
2871,10,"2023-12-16 16:37:00",cancelado
2872,228,"2023-03-20 09:57:00",completado
2873,235,"2023-10-10 23:48:00",completado
2874,268,"2023-12-03 22:59:00",completado
2875,372,"2023-06-25 23:54:00",completado
2876,193,"2023-06-03 22:44:00",completado
2877,7,"2023-11-10 11:45:00",completado
2878,82,"2022-10-30 14:46:00",reembolsado
2879,406,"2023-01-13 14:13:00",completado
2880,263,"2023-02-07 18:50:00",completado
2881,170,"2023-10-02 12:52:00",completado
2882,242,"2023-01-24 03:08:00",completado
2883,281,"2023-09-18 21:59:00",completado
2884,399,"2023-06-25 01:54:00",completado
2885,401,"2023-09-05 10:51:00",cancelado
2886,492,"2022-12-30 22:52:00",completado
2887,230,"2022-12-27 13:59:00",completado
2888,29,"2023-06-03 06:22:00",cancelado
2889,288,"2023-07-20 05:57:00",completado
2890,263,"2023-05-25 07:15:00",completado
2891,108,"2023-03-05 11:08:00",completado
2892,4,"2023-06-16 18:51:00",completado
2893,224,"2022-06-19 22:19:00",completado
2894,461,"2023-12-16 23:04:00",completado
2895,27,"2023-12-12 11:39:00",completado
2896,134,"2023-04-29 09:54:00",completado
2897,492,"2023-08-01 04:22:00",completado
2898,26,"2022-07-13 04:44:00",completado
2899,119,"2021-12-15 13:37:00",completado
2900,76,"2023-12-18 10:12:00",completado
2901,421,"2023-03-20 12:51:00",completado
2902,111,"2023-11-18 09:32:00",reembolsado
2903,399,"2023-03-12 15:40:00",reembolsado
2904,115,"2022-03-24 08:07:00",completado
2905,87,"2023-12-03 06:27:00",completado
2906,15,"2023-08-26 16:19:00",completado
2907,139,"2023-12-11 01:17:00",completado
2908,26,"2022-09-25 19:34:00",reembolsado
2909,285,"2023-02-19 18:50:00",completado
2910,245,"2022-06-11 02:36:00",completado
2911,340,"2023-04-26 17:55:00",completado
2912,386,"2022-06-11 11:20:00",completado
2913,417,"2023-11-20 03:56:00",completado
2914,364,"2023-11-15 01:48:00",completado
2915,321,"2023-06-28 17:24:00",completado
2916,421,"2022-11-17 16:10:00",completado
2917,176,"2023-10-02 23:08:00",completado
2918,170,"2022-10-25 17:05:00",completado
2919,371,"2023-08-19 06:51:00",completado
2920,395,"2023-10-06 18:26:00",completado
2921,435,"2023-09-29 20:30:00",completado
2922,133,"2023-10-11 01:02:00",cancelado
2923,451,"2022-10-03 20:41:00",completado
2924,246,"2023-03-19 15:28:00",completado
2925,254,"2023-05-17 15:24:00",reembolsado
2926,297,"2023-10-11 06:27:00",completado
2927,325,"2022-01-21 21:03:00",completado
2928,294,"2023-10-17 07:06:00",completado
2929,10,"2023-12-06 12:50:00",completado
2930,107,"2022-03-11 09:22:00",completado
2931,109,"2022-11-13 22:06:00",completado
2932,453,"2023-10-23 22:55:00",completado
2933,108,"2022-12-04 14:19:00",reembolsado
2934,235,"2023-07-08 02:35:00",completado
2935,168,"2021-08-26 22:10:00",completado
2936,374,"2023-05-07 13:47:00",completado
2937,247,"2023-07-18 22:33:00",completado
2938,386,"2021-09-14 23:38:00",completado
2939,321,"2022-04-28 14:42:00",completado
2940,312,"2023-08-03 19:52:00",reembolsado
2941,279,"2023-07-01 00:54:00",completado
2942,400,"2022-02-01 02:15:00",completado
2943,299,"2023-08-02 22:03:00",completado
2944,197,"2023-06-11 04:35:00",completado
2945,381,"2023-01-10 07:09:00",completado
2946,23,"2023-07-02 18:35:00",completado
2947,63,"2023-06-03 00:46:00",completado
2948,423,"2023-03-18 21:01:00",completado
2949,299,"2023-07-08 13:25:00",completado
2950,383,"2022-04-18 04:07:00",cancelado
2951,27,"2023-07-05 11:19:00",completado
2952,365,"2023-03-11 09:34:00",completado
2953,95,"2023-01-27 16:29:00",completado
2954,216,"2023-10-13 18:28:00",cancelado
2955,335,"2023-07-09 06:30:00",completado
2956,484,"2023-12-15 23:00:00",completado
2957,319,"2022-10-28 20:31:00",reembolsado
2958,283,"2022-05-04 20:20:00",completado
2959,253,"2022-12-11 11:11:00",completado
2960,299,"2023-10-10 23:39:00",completado
2961,119,"2023-06-15 00:53:00",completado
2962,324,"2023-11-18 19:10:00",completado
2963,242,"2022-04-26 04:35:00",completado
2964,374,"2023-03-11 19:25:00",completado
2965,485,"2022-08-05 13:58:00",completado
2966,366,"2022-07-24 12:38:00",completado
2967,331,"2023-10-29 12:32:00",completado
2968,429,"2023-02-25 21:55:00",completado
2969,146,"2022-11-01 07:53:00",completado
2970,137,"2023-11-04 08:18:00",completado
2971,461,"2023-09-14 08:52:00",completado
2972,151,"2022-09-07 14:29:00",completado
2973,39,"2023-09-10 20:52:00",completado
2974,461,"2023-11-21 13:08:00",completado
2975,430,"2023-12-25 06:30:00",completado
2976,117,"2022-04-17 20:15:00",reembolsado
2977,463,"2023-09-03 11:54:00",completado
2978,100,"2022-07-10 18:06:00",completado
2979,465,"2022-07-01 22:12:00",completado
2980,93,"2023-12-18 08:51:00",completado
2981,419,"2023-11-10 06:02:00",reembolsado
2982,228,"2023-09-29 14:34:00",completado
2983,479,"2023-08-13 10:34:00",completado
2984,438,"2023-04-30 07:51:00",reembolsado
2985,411,"2023-10-23 01:08:00",completado
2986,126,"2023-11-11 22:49:00",completado
2987,127,"2023-04-01 18:38:00",completado
2988,30,"2022-10-25 17:55:00",completado
2989,279,"2022-08-26 19:09:00",completado
2990,119,"2023-04-08 14:00:00",completado
2991,408,"2022-08-27 04:58:00",completado
2992,383,"2023-09-09 01:45:00",completado
2993,180,"2023-04-10 14:19:00",completado
2994,424,"2022-10-26 04:59:00",completado
2995,333,"2023-04-19 06:55:00",completado
2996,107,"2021-11-25 18:33:00",completado
2997,459,"2023-03-13 16:01:00",completado
2998,358,"2022-06-10 18:46:00",completado
2999,479,"2023-04-30 21:16:00",completado
3000,352,"2023-10-11 20:54:00",completado
3001,202,"2023-06-21 20:52:00",completado
3002,426,"2022-04-02 14:20:00",completado
3003,299,"2023-05-26 22:34:00",completado
3004,71,"2022-09-30 16:06:00",completado
3005,361,"2022-11-15 13:10:00",completado
3006,281,"2023-09-08 16:58:00",completado
3007,41,"2022-12-30 20:27:00",completado
3008,187,"2023-11-17 13:57:00",completado
3009,398,"2022-12-08 00:35:00",completado
3010,274,"2022-04-23 01:58:00",completado
3011,86,"2022-05-26 19:40:00",completado
3012,181,"2023-05-23 09:26:00",completado
3013,429,"2023-09-04 11:52:00",cancelado
3014,72,"2022-01-26 21:44:00",completado
3015,276,"2022-07-20 14:39:00",completado
3016,103,"2022-06-08 20:20:00",completado
3017,487,"2022-07-16 04:44:00",completado
3018,302,"2023-05-01 15:56:00",completado
3019,10,"2023-10-30 21:04:00",completado
3020,185,"2022-05-17 19:32:00",completado
3021,70,"2023-10-21 04:10:00",completado
3022,461,"2023-04-24 20:49:00",completado
3023,362,"2022-06-12 23:11:00",cancelado
3024,80,"2023-09-05 15:43:00",completado
3025,454,"2023-06-21 01:50:00",cancelado
3026,358,"2022-10-23 12:58:00",completado
3027,2,"2023-09-25 20:54:00",cancelado
3028,493,"2023-08-28 09:21:00",completado
3029,275,"2023-12-24 07:34:00",completado
3030,137,"2023-11-27 16:45:00",completado
3031,203,"2023-12-09 08:04:00",completado
3032,251,"2023-04-03 14:07:00",completado
3033,67,"2023-05-29 07:20:00",completado
3034,492,"2022-10-21 12:05:00",completado
3035,35,"2023-09-13 18:31:00",completado
3036,440,"2023-04-04 04:51:00",reembolsado
3037,133,"2023-03-21 05:27:00",completado
3038,384,"2023-08-10 14:12:00",completado
3039,39,"2023-04-17 16:42:00",reembolsado
3040,470,"2023-10-29 19:15:00",completado
3041,223,"2023-09-27 01:42:00",completado
3042,376,"2023-02-18 09:18:00",completado
3043,459,"2022-08-15 20:57:00",reembolsado
3044,450,"2023-01-15 06:10:00",completado
3045,203,"2023-11-11 19:40:00",completado
3046,57,"2023-08-07 01:19:00",reembolsado
3047,166,"2023-09-24 06:52:00",completado
3048,10,"2023-11-08 01:46:00",completado
3049,387,"2021-12-20 06:59:00",completado
3050,195,"2023-11-01 06:44:00",reembolsado
3051,473,"2022-09-30 13:25:00",completado
3052,219,"2023-08-28 03:40:00",completado
3053,480,"2023-08-28 05:43:00",completado
3054,440,"2023-10-05 08:21:00",completado
3055,27,"2023-05-06 07:22:00",completado
3056,348,"2023-03-24 14:45:00",cancelado
3057,384,"2023-12-29 16:24:00",cancelado
3058,42,"2021-08-13 06:00:00",completado
3059,390,"2023-11-17 05:25:00",completado
3060,178,"2023-01-23 22:51:00",completado
3061,196,"2023-09-12 07:52:00",completado
3062,401,"2023-01-24 04:01:00",completado
3063,70,"2022-09-16 23:22:00",cancelado
3064,44,"2023-01-27 15:28:00",completado
3065,191,"2023-10-03 01:49:00",completado
3066,46,"2023-07-02 22:48:00",completado
3067,177,"2023-10-27 11:38:00",reembolsado
3068,319,"2022-07-26 08:21:00",completado
3069,179,"2021-10-12 04:45:00",completado
3070,173,"2022-09-27 08:29:00",completado
3071,202,"2021-12-30 06:32:00",completado
3072,6,"2023-01-18 23:56:00",completado
3073,45,"2023-09-29 07:45:00",completado
3074,11,"2022-07-21 11:54:00",completado
3075,278,"2023-05-03 00:51:00",completado
3076,461,"2023-09-24 12:39:00",completado
3077,237,"2022-06-10 00:47:00",completado
3078,467,"2023-02-13 21:32:00",completado
3079,430,"2023-12-15 01:28:00",completado
3080,100,"2023-03-25 12:43:00",completado
3081,349,"2023-11-27 17:48:00",completado
3082,201,"2022-01-22 11:01:00",completado
3083,201,"2023-10-20 08:03:00",completado
3084,459,"2023-01-19 05:00:00",completado
3085,353,"2021-08-25 09:45:00",completado
3086,19,"2022-11-04 13:08:00",cancelado
3087,317,"2023-05-24 07:38:00",completado
3088,2,"2022-12-04 07:26:00",completado
3089,470,"2022-12-27 22:04:00",completado
3090,33,"2023-01-05 05:37:00",completado
3091,221,"2021-12-05 01:30:00",completado
3092,30,"2021-12-26 06:28:00",completado
3093,481,"2021-09-07 10:00:00",completado
3094,288,"2023-05-01 17:21:00",completado
3095,226,"2023-03-26 07:18:00",completado
3096,489,"2023-09-26 09:21:00",reembolsado
3097,186,"2022-11-15 03:38:00",completado
3098,430,"2023-08-24 09:47:00",completado
3099,457,"2021-10-26 09:17:00",completado
3100,52,"2023-04-02 15:43:00",completado
3101,449,"2023-09-08 08:23:00",completado
3102,389,"2023-05-08 22:42:00",completado
3103,232,"2023-05-13 14:18:00",completado
3104,183,"2023-12-14 19:03:00",completado
3105,459,"2023-10-07 12:00:00",completado
3106,395,"2022-09-29 01:04:00",completado
3107,211,"2023-07-31 07:01:00",completado
3108,178,"2023-12-24 21:31:00",completado
3109,113,"2023-03-19 14:20:00",reembolsado
3110,281,"2023-09-24 01:34:00",completado
3111,165,"2023-12-26 22:42:00",completado
3112,289,"2022-02-01 07:53:00",completado
3113,10,"2023-04-09 09:40:00",completado
3114,297,"2023-09-09 11:59:00",completado
3115,93,"2022-11-20 20:48:00",completado
3116,375,"2023-06-22 07:00:00",completado
3117,427,"2022-12-04 14:40:00",completado
3118,457,"2021-03-17 07:32:00",completado
3119,361,"2022-11-13 13:07:00",completado
3120,310,"2023-10-29 05:36:00",completado
3121,66,"2023-06-15 21:02:00",completado
3122,180,"2023-02-27 05:42:00",completado
3123,352,"2023-01-04 07:14:00",completado
3124,4,"2023-05-21 08:01:00",cancelado
3125,438,"2022-10-14 16:35:00",completado
3126,480,"2023-12-09 23:56:00",completado
3127,180,"2023-10-19 06:47:00",completado
3128,333,"2023-02-11 12:46:00",completado
3129,97,"2023-09-09 20:41:00",reembolsado
3130,92,"2023-03-08 19:51:00",completado
3131,38,"2023-03-07 19:09:00",completado
3132,389,"2023-09-19 22:03:00",completado
3133,276,"2021-10-15 03:18:00",completado
3134,470,"2022-10-27 13:27:00",completado
3135,124,"2023-11-12 21:44:00",cancelado
3136,281,"2023-09-15 19:39:00",completado
3137,252,"2023-12-06 02:47:00",completado
3138,31,"2022-08-10 09:39:00",completado
3139,289,"2023-02-10 10:14:00",reembolsado
3140,124,"2022-12-30 14:41:00",completado
3141,161,"2023-05-20 12:37:00",completado
3142,268,"2023-10-19 05:45:00",completado
3143,239,"2023-11-17 20:42:00",cancelado
3144,22,"2022-04-11 14:04:00",completado
3145,92,"2023-07-27 00:31:00",completado
3146,136,"2023-09-30 12:04:00",completado
3147,207,"2023-04-25 21:31:00",cancelado
3148,495,"2023-10-16 10:03:00",completado
3149,31,"2022-12-04 09:05:00",completado
3150,189,"2023-02-09 18:47:00",completado
3151,318,"2023-04-21 06:04:00",completado
3152,306,"2022-01-18 18:54:00",completado
3153,309,"2022-12-20 19:25:00",completado
3154,70,"2021-10-02 00:49:00",completado
3155,147,"2023-09-10 00:47:00",completado
3156,295,"2023-08-30 03:01:00",completado
3157,122,"2023-04-24 01:57:00",completado
3158,223,"2023-04-30 03:35:00",completado
3159,302,"2023-10-25 22:30:00",reembolsado
3160,457,"2021-09-18 05:28:00",completado
3161,349,"2022-08-03 08:17:00",reembolsado
3162,118,"2023-02-27 09:39:00",completado
3163,280,"2023-04-28 18:18:00",completado
3164,197,"2023-12-02 10:29:00",reembolsado
3165,423,"2023-01-13 07:31:00",completado
3166,215,"2023-06-01 15:54:00",reembolsado
3167,175,"2023-12-07 10:31:00",completado
3168,355,"2023-08-19 02:13:00",completado
3169,28,"2023-06-08 21:34:00",completado
3170,407,"2022-12-26 05:31:00",reembolsado
3171,126,"2022-03-24 00:33:00",completado
3172,358,"2023-07-03 21:59:00",completado
3173,419,"2023-08-14 02:37:00",completado
3174,217,"2023-07-09 08:32:00",completado
3175,466,"2023-04-14 10:30:00",completado
3176,302,"2023-08-16 15:42:00",completado
3177,2,"2023-03-15 12:45:00",completado
3178,3,"2022-10-02 12:43:00",reembolsado
3179,125,"2023-11-28 18:08:00",completado
3180,264,"2023-06-01 15:17:00",completado
3181,289,"2023-06-11 02:15:00",completado
3182,276,"2023-04-10 23:41:00",completado
3183,292,"2023-07-16 15:26:00",completado
3184,186,"2023-08-29 11:10:00",reembolsado
3185,444,"2021-11-01 05:40:00",completado
3186,73,"2022-06-30 23:07:00",completado
3187,62,"2023-03-29 07:24:00",cancelado
3188,408,"2023-02-08 07:58:00",completado
3189,45,"2023-08-30 03:08:00",completado
3190,463,"2023-08-03 07:02:00",completado
3191,86,"2021-06-09 04:35:00",reembolsado
3192,219,"2023-03-22 04:02:00",completado
3193,76,"2023-11-28 05:22:00",completado
3194,3,"2023-07-26 18:37:00",completado
3195,236,"2023-09-03 14:34:00",completado
3196,324,"2022-09-06 04:42:00",completado
3197,105,"2023-03-04 15:20:00",completado
3198,457,"2023-06-07 06:53:00",completado
3199,478,"2022-04-08 12:45:00",completado
3200,28,"2022-11-11 21:51:00",completado
3201,446,"2023-08-04 16:39:00",completado
3202,196,"2023-11-26 15:24:00",reembolsado
3203,139,"2022-09-19 05:55:00",completado
3204,253,"2023-06-07 20:19:00",completado
3205,32,"2022-03-12 22:05:00",completado
3206,479,"2021-11-12 05:30:00",completado
3207,321,"2023-02-07 16:53:00",completado
3208,226,"2021-11-01 20:28:00",completado
3209,442,"2022-08-19 09:41:00",completado
3210,275,"2023-11-17 00:20:00",completado
3211,319,"2022-10-04 17:58:00",completado
3212,12,"2023-04-18 11:31:00",completado
3213,398,"2021-12-25 15:16:00",completado
3214,95,"2023-08-03 15:46:00",reembolsado
3215,181,"2023-10-26 03:16:00",completado
3216,357,"2023-11-06 11:12:00",completado
3217,361,"2022-08-14 01:54:00",completado
3218,237,"2023-12-29 13:52:00",completado
3219,469,"2023-07-21 17:32:00",completado
3220,388,"2023-06-24 08:17:00",completado
3221,118,"2023-04-13 19:33:00",reembolsado
3222,381,"2023-04-09 09:01:00",completado
3223,223,"2022-07-17 08:40:00",completado
3224,309,"2023-07-28 04:28:00",completado
3225,146,"2023-01-15 23:50:00",completado
3226,310,"2023-12-15 21:41:00",completado
3227,332,"2022-05-05 01:09:00",completado
3228,446,"2023-10-15 10:19:00",completado
3229,412,"2023-06-22 22:50:00",completado
3230,241,"2023-04-13 23:48:00",completado
3231,13,"2023-12-27 20:17:00",completado
3232,244,"2023-10-18 12:10:00",completado
3233,396,"2023-02-10 16:46:00",completado
3234,304,"2023-06-22 17:31:00",completado
3235,141,"2023-08-19 10:37:00",reembolsado
3236,11,"2021-02-07 00:04:00",completado
3237,357,"2023-10-31 08:37:00",completado
3238,15,"2023-10-25 05:03:00",completado
3239,357,"2023-11-22 21:05:00",completado
3240,135,"2023-10-27 20:59:00",completado
3241,161,"2023-08-19 22:54:00",completado
3242,94,"2023-03-16 15:23:00",completado
3243,278,"2023-01-12 09:13:00",completado
3244,257,"2023-07-19 14:29:00",completado
3245,331,"2023-12-05 09:25:00",reembolsado
3246,115,"2023-07-08 05:50:00",reembolsado
3247,297,"2023-10-23 12:41:00",completado
3248,136,"2023-12-18 02:31:00",completado
3249,7,"2023-04-18 13:20:00",completado
3250,111,"2023-07-30 21:35:00",completado
3251,395,"2023-03-21 19:39:00",completado
3252,316,"2023-10-26 18:08:00",completado
3253,203,"2023-08-05 22:26:00",completado
3254,10,"2023-04-04 07:17:00",completado
3255,313,"2022-07-27 00:58:00",completado
3256,209,"2023-01-26 07:37:00",completado
3257,426,"2022-03-22 12:01:00",completado
3258,22,"2021-06-27 03:31:00",completado
3259,448,"2023-04-13 12:12:00",reembolsado
3260,12,"2023-05-31 01:04:00",completado
3261,255,"2022-01-22 03:20:00",completado
3262,270,"2023-07-13 21:20:00",cancelado
3263,25,"2023-07-03 02:12:00",completado
3264,67,"2022-08-31 16:12:00",reembolsado
3265,422,"2023-02-20 19:34:00",completado
3266,98,"2023-06-20 04:53:00",completado
3267,246,"2023-10-19 12:15:00",completado
3268,210,"2023-10-24 22:13:00",completado
3269,279,"2022-09-01 20:22:00",completado
3270,102,"2023-03-04 00:47:00",completado
3271,349,"2022-11-29 22:51:00",completado
3272,318,"2023-01-28 08:02:00",completado
3273,337,"2022-10-08 22:30:00",completado
3274,309,"2023-07-02 00:45:00",completado
3275,270,"2023-04-05 00:32:00",completado
3276,246,"2023-06-07 17:14:00",completado
3277,390,"2023-06-02 14:12:00",completado
3278,53,"2022-10-01 14:23:00",completado
3279,240,"2023-01-04 19:18:00",completado
3280,24,"2023-04-24 10:11:00",completado
3281,415,"2023-07-13 18:25:00",reembolsado
3282,431,"2022-07-19 16:14:00",reembolsado
3283,290,"2023-05-25 18:19:00",completado
3284,220,"2022-07-14 03:46:00",completado
3285,105,"2023-03-08 16:25:00",completado
3286,414,"2022-06-28 12:29:00",completado
3287,299,"2023-12-07 20:29:00",reembolsado
3288,114,"2022-07-16 21:35:00",completado
3289,111,"2023-08-29 13:33:00",cancelado
3290,363,"2023-09-24 07:57:00",completado
3291,487,"2022-11-17 21:42:00",completado
3292,166,"2023-02-18 16:47:00",completado
3293,107,"2022-01-05 00:40:00",completado
3294,345,"2022-06-30 09:27:00",completado
3295,421,"2023-05-06 20:16:00",completado
3296,436,"2023-03-05 00:31:00",completado
3297,16,"2023-09-12 09:55:00",completado
3298,455,"2022-11-30 10:55:00",completado
3299,389,"2022-12-25 23:27:00",completado
3300,37,"2022-08-29 09:28:00",completado
3301,479,"2023-10-18 18:01:00",completado
3302,402,"2023-10-17 21:49:00",completado
3303,73,"2023-04-15 21:23:00",completado
3304,8,"2023-11-20 12:55:00",cancelado
3305,411,"2023-11-02 06:07:00",completado
3306,263,"2022-11-04 06:43:00",completado
3307,467,"2023-05-19 21:49:00",completado
3308,256,"2023-11-12 23:08:00",completado
3309,147,"2022-11-23 04:15:00",completado
3310,8,"2023-01-12 06:34:00",cancelado
3311,450,"2022-09-06 03:12:00",completado
3312,159,"2023-06-05 10:57:00",completado
3313,133,"2023-09-04 13:48:00",completado
3314,326,"2022-10-26 07:51:00",completado
3315,421,"2022-09-20 07:26:00",completado
3316,357,"2023-07-30 23:16:00",completado
3317,140,"2022-10-06 19:35:00",reembolsado
3318,459,"2022-06-14 07:36:00",completado
3319,56,"2023-04-18 06:12:00",completado
3320,118,"2023-07-27 19:57:00",completado
3321,463,"2022-10-13 11:06:00",cancelado
3322,293,"2022-12-21 10:18:00",completado
3323,373,"2023-06-25 23:15:00",completado
3324,299,"2023-07-25 19:34:00",completado
3325,496,"2022-07-05 09:32:00",reembolsado
3326,97,"2022-12-05 12:44:00",completado
3327,317,"2022-12-30 03:30:00",reembolsado
3328,303,"2023-10-09 03:19:00",completado
3329,22,"2023-04-23 13:38:00",completado
3330,356,"2023-01-23 10:34:00",completado
3331,484,"2023-07-11 21:12:00",completado
3332,48,"2023-12-07 14:06:00",completado
3333,5,"2022-05-11 12:45:00",completado
3334,339,"2023-02-26 09:52:00",completado
3335,292,"2023-09-10 20:42:00",cancelado
3336,485,"2022-08-22 16:30:00",completado
3337,89,"2022-07-12 14:24:00",completado
3338,295,"2023-09-15 10:15:00",reembolsado
3339,418,"2023-08-10 10:56:00",completado
3340,35,"2022-09-29 13:17:00",completado
3341,381,"2023-03-19 03:51:00",completado
3342,299,"2023-10-09 23:34:00",completado
3343,289,"2021-11-12 20:54:00",completado
3344,428,"2022-12-23 16:31:00",completado
3345,352,"2023-03-28 08:55:00",completado
3346,45,"2023-06-24 20:46:00",completado
3347,363,"2021-12-29 02:46:00",completado
3348,463,"2022-03-23 05:32:00",cancelado
3349,497,"2023-10-10 13:00:00",completado
3350,230,"2022-08-28 20:00:00",completado
3351,392,"2023-05-17 04:00:00",completado
3352,459,"2022-06-17 08:43:00",completado
3353,16,"2023-08-15 00:15:00",completado
3354,228,"2023-01-31 20:35:00",completado
3355,263,"2022-03-11 02:26:00",completado
3356,242,"2023-08-01 11:01:00",completado
3357,242,"2023-12-26 12:36:00",completado
3358,143,"2022-09-11 16:08:00",completado
3359,290,"2022-12-13 21:08:00",completado
3360,196,"2023-05-09 17:14:00",cancelado
3361,272,"2022-12-10 18:21:00",completado
3362,136,"2022-10-29 03:35:00",completado
3363,350,"2023-10-22 23:32:00",completado
3364,381,"2023-12-04 09:06:00",completado
3365,62,"2022-07-20 03:08:00",completado
3366,397,"2022-02-05 09:00:00",completado
3367,110,"2022-11-05 14:40:00",completado
3368,378,"2022-01-29 16:50:00",completado
3369,460,"2023-11-06 02:17:00",completado
3370,396,"2023-08-24 01:14:00",cancelado
3371,208,"2023-01-20 09:20:00",completado
3372,185,"2022-01-21 00:01:00",completado
3373,316,"2022-03-22 22:36:00",completado
3374,315,"2022-11-11 11:29:00",completado
3375,120,"2023-06-16 00:24:00",completado
3376,410,"2022-11-10 13:16:00",completado
3377,309,"2023-03-28 09:06:00",completado
3378,469,"2023-12-14 00:16:00",completado
3379,136,"2023-01-28 19:25:00",completado
3380,465,"2022-04-16 08:37:00",completado
3381,209,"2023-05-14 09:28:00",completado
3382,181,"2023-05-21 08:19:00",completado
3383,328,"2021-07-15 09:43:00",reembolsado
3384,269,"2022-10-26 06:38:00",reembolsado
3385,332,"2023-12-09 21:36:00",completado
3386,47,"2022-09-05 03:15:00",completado
3387,321,"2022-02-20 02:35:00",reembolsado
3388,152,"2023-09-27 19:52:00",reembolsado
3389,243,"2023-06-28 12:17:00",completado
3390,349,"2023-12-04 18:57:00",completado
3391,309,"2023-02-04 02:41:00",completado
3392,475,"2022-12-25 23:11:00",cancelado
3393,370,"2023-10-01 17:48:00",completado
3394,92,"2023-03-13 21:14:00",completado
3395,331,"2023-12-16 16:34:00",completado
3396,461,"2023-09-22 11:28:00",completado
3397,451,"2023-01-26 11:26:00",completado
3398,158,"2023-06-17 12:36:00",completado
3399,470,"2022-04-26 11:33:00",completado
3400,443,"2023-09-07 03:30:00",completado
3401,281,"2023-11-19 08:19:00",completado
3402,176,"2023-10-30 14:47:00",completado
3403,109,"2023-03-28 17:33:00",completado
3404,116,"2022-12-01 09:54:00",completado
3405,218,"2022-10-24 17:39:00",cancelado
3406,92,"2023-03-20 23:39:00",completado
3407,85,"2023-07-05 18:33:00",completado
3408,244,"2023-05-18 09:53:00",completado
3409,282,"2022-07-16 21:29:00",completado
3410,23,"2022-07-08 15:11:00",cancelado
3411,180,"2023-07-05 08:41:00",completado
3412,414,"2022-07-21 16:02:00",reembolsado
3413,443,"2023-02-14 01:14:00",completado
3414,492,"2023-01-18 00:22:00",completado
3415,37,"2022-04-14 17:32:00",completado
3416,211,"2023-07-26 05:39:00",completado
3417,92,"2023-06-23 11:12:00",completado
3418,134,"2023-10-01 10:15:00",completado
3419,443,"2023-09-14 05:52:00",completado
3420,140,"2023-12-23 02:30:00",completado
3421,146,"2023-05-31 04:10:00",completado
3422,135,"2023-09-19 01:31:00",completado
3423,465,"2022-06-05 17:18:00",completado
3424,359,"2021-06-15 05:49:00",reembolsado
3425,406,"2022-03-27 23:02:00",completado
3426,408,"2023-02-02 06:46:00",cancelado
3427,469,"2023-03-08 12:10:00",reembolsado
3428,361,"2022-05-07 12:30:00",cancelado
3429,104,"2023-03-12 11:35:00",completado
3430,380,"2023-02-02 21:29:00",completado
3431,358,"2022-11-09 14:23:00",completado
3432,261,"2023-05-31 16:16:00",completado
3433,262,"2022-03-24 13:05:00",completado
3434,138,"2023-01-23 09:00:00",completado
3435,466,"2023-10-12 01:59:00",completado
3436,46,"2023-11-11 05:29:00",completado
3437,129,"2023-04-18 07:57:00",completado
3438,351,"2022-09-24 15:31:00",reembolsado
3439,283,"2023-11-13 00:20:00",completado
3440,155,"2022-02-09 03:37:00",completado
3441,316,"2021-12-02 09:15:00",completado
3442,322,"2022-12-01 20:35:00",completado
3443,437,"2023-05-11 23:17:00",completado
3444,486,"2023-07-24 07:35:00",cancelado
3445,442,"2022-12-21 02:56:00",completado
3446,51,"2022-11-03 21:50:00",completado
3447,271,"2022-12-24 17:49:00",completado
