linea_pedido_id,pedido_id,producto_id,cantidad,precio_unitario
7831,3086,30,2,44.99
7832,3086,7,1,27.99
7833,3086,6,1,79.99
7834,3087,19,1,69.99
7835,3087,19,1,69.99
7836,3087,44,1,34.99
7837,3087,44,1,34.99
7838,3088,54,3,79.99
7839,3088,11,1,34.99
7840,3088,6,1,79.99
7841,3088,6,1,79.99
7842,3089,49,2,44.99
7843,3089,58,3,12.99
7844,3090,51,2,32.99
7845,3091,67,3,12.99
7846,3091,49,2,44.99
7847,3092,8,1,249.99
7848,3092,34,3,19.99
7849,3092,16,2,24.99
7850,3092,4,1,24.99
7851,3093,35,3,12.99
7852,3093,6,2,79.99
7853,3093,5,1,89.99
7854,3093,26,3,159.99
7855,3094,19,2,69.99
7856,3094,19,2,69.99
7857,3094,44,3,34.99
7858,3095,36,2,18.99
7859,3096,54,3,79.99
7860,3096,26,2,159.99
7861,3097,66,3,34.99
7862,3097,28,2,89.99
7863,3097,69,2,14.99
7864,3097,14,1,99.99
7865,3098,10,1,149.99
7866,3099,49,3,44.99
7867,3100,10,1,149.99
7868,3100,61,2,139.99
7869,3101,36,2,18.99
7870,3101,52,3,24.99
7871,3101,32,1,14.99
7872,3101,9,1,299.99
7873,3102,22,2,89.99
7874,3103,57,3,39.99
7875,3103,4,1,24.99
7876,3104,36,2,18.99
7877,3104,31,2,9.99
7878,3104,49,1,44.99
7879,3105,37,2,22.99
7880,3105,6,2,79.99
7881,3105,44,1,34.99
7882,3105,19,1,69.99
7883,3106,26,2,159.99
7884,3107,42,3,24.99
7885,3107,22,1,89.99
7886,3108,42,2,24.99
7887,3108,12,3,22.99
7888,3108,63,2,17.99
7889,3108,42,2,24.99
7890,3109,62,1,9.99
7891,3109,29,1,64.99
7892,3109,62,2,9.99
7893,3109,17,1,36.99
7894,3110,60,2,179.99
7895,3111,45,2,39.99
7896,3112,4,1,24.99
7897,3112,66,1,34.99
7898,3113,68,2,54.99
7899,3113,50,2,39.99
7900,3113,58,2,12.99
7901,3113,32,1,14.99
7902,3114,54,2,79.99
7903,3114,20,3,21.99
7904,3115,56,1,15.99
7905,3115,57,1,39.99
7906,3116,13,1,139.99
7907,3116,32,3,14.99
7908,3116,2,1,39.99
7909,3116,20,1,21.99
7910,3117,47,3,14.99
7911,3118,10,3,149.99
7912,3118,39,2,39.99
7913,3119,32,1,14.99
7914,3119,46,3,27.99
7915,3120,22,2,89.99
7916,3121,17,3,36.99
7917,3121,2,1,39.99
7918,3122,36,1,18.99
7919,3122,64,3,21.99
7920,3123,27,2,17.99
7921,3124,23,2,22.99
7922,3125,55,3,16.99
7923,3125,68,1,54.99
7924,3125,37,3,22.99
7925,3126,14,2,99.99
7926,3126,38,3,18.99
7927,3126,35,1,12.99
7928,3126,40,3,49.99
7929,3127,5,1,89.99
7930,3127,17,3,36.99
7931,3127,59,2,9.99
7932,3128,54,3,79.99
7933,3128,55,2,16.99
7934,3128,5,3,89.99
7935,3129,12,3,22.99
7936,3129,65,1,9.99
7937,3129,16,1,24.99
7938,3130,11,1,34.99
7939,3131,8,2,249.99
7940,3132,15,3,29.99
7941,3132,51,1,32.99
7942,3132,4,1,24.99
7943,3133,69,2,14.99
7944,3133,18,3,26.99
7945,3133,51,1,32.99
7946,3133,56,1,15.99
7947,3134,49,2,44.99
7948,3134,12,3,22.99
7949,3134,57,2,39.99
7950,3135,64,1,21.99
7951,3135,38,3,18.99
7952,3135,61,3,139.99
7953,3135,53,3,22.99
7954,3136,36,3,18.99
7955,3136,36,1,18.99
7956,3137,28,2,89.99
7957,3138,19,2,69.99
7958,3138,10,3,149.99
7959,3138,25,3,16.99
7960,3138,33,2,13.99
7961,3139,57,3,39.99
7962,3139,65,1,9.99
7963,3140,34,3,19.99
7964,3140,50,1,39.99
7965,3140,19,1,69.99
7966,3140,53,2,22.99
7967,3141,57,1,39.99
7968,3141,28,2,89.99
7969,3142,32,1,14.99
7970,3142,53,1,22.99
7971,3142,35,1,12.99
7972,3143,25,1,16.99
7973,3143,55,2,16.99
7974,3143,54,2,79.99
7975,3143,48,2,17.99
7976,3144,34,2,19.99
7977,3144,25,1,16.99
7978,3144,24,2,149.99
7979,3145,61,1,139.99
7980,3145,10,1,149.99
7981,3145,51,3,32.99
7982,3145,39,3,39.99
7983,3146,63,2,17.99
7984,3146,16,2,24.99
7985,3146,4,1,24.99
7986,3146,7,3,27.99
7987,3147,17,3,36.99
7988,3147,26,2,159.99
7989,3148,3,3,49.99
7990,3148,34,1,19.99
7991,3149,9,3,299.99
7992,3149,20,1,21.99
7993,3150,54,3,79.99
7994,3150,15,1,29.99
7995,3151,42,2,24.99
7996,3151,44,3,34.99
7997,3151,32,1,14.99
7998,3152,21,3,84.99
7999,3152,38,1,18.99
8000,3152,53,2,22.99
8001,3153,49,1,44.99
8002,3153,50,1,39.99
8003,3153,18,1,26.99
8004,3153,29,3,64.99
8005,3154,8,3,249.99
8006,3154,55,2,16.99
8007,3154,69,2,14.99
8008,3154,50,3,39.99
8009,3155,60,2,179.99
8010,3155,29,1,64.99
8011,3155,69,1,14.99
8012,3155,10,1,149.99
8013,3156,43,3,44.99
8014,3156,30,2,44.99
8015,3156,34,3,19.99
8016,3157,7,3,27.99
8017,3157,15,2,29.99
8018,3157,12,3,22.99
8019,3158,45,1,39.99
8020,3158,24,3,149.99
8021,3159,61,2,139.99
8022,3159,25,2,16.99
8023,3159,56,1,15.99
8024,3159,14,3,99.99
8025,3160,46,3,27.99
8026,3160,48,2,17.99
8027,3160,16,1,24.99
8028,3160,69,2,14.99
8029,3161,32,3,14.99
8030,3162,56,3,15.99
8031,3162,55,2,16.99
8032,3162,48,1,17.99
8033,3163,10,3,149.99
8034,3163,60,3,179.99
8035,3164,63,2,17.99
8036,3165,2,3,39.99
8037,3165,64,2,21.99
8038,3165,12,1,22.99
8039,3166,14,3,99.99
8040,3166,6,2,79.99
8041,3166,47,2,14.99
8042,3167,35,2,12.99
8043,3167,26,1,159.99
8044,3167,44,3,34.99
8045,3168,10,3,149.99
8046,3168,20,1,21.99
8047,3168,13,1,139.99
8048,3168,51,3,32.99
8049,3169,26,3,159.99
8050,3169,25,1,16.99
8051,3170,14,2,99.99
8052,3170,25,3,16.99
8053,3171,42,3,24.99
8054,3172,33,1,13.99
8055,3173,50,1,39.99
8056,3173,37,1,22.99
8057,3173,33,3,13.99
8058,3173,6,2,79.99
8059,3174,44,2,34.99
8060,3175,60,3,179.99
8061,3175,55,3,16.99
8062,3175,20,2,21.99
8063,3175,18,2,26.99
8064,3176,47,3,14.99
8065,3176,30,2,44.99
8066,3176,63,1,17.99
8067,3176,36,3,18.99
8068,3177,20,2,21.99
8069,3177,11,3,34.99
8070,3177,26,3,159.99
8071,3177,43,1,44.99
8072,3178,55,2,16.99
8073,3179,20,1,21.99
8074,3180,66,3,34.99
8075,3180,10,3,149.99
8076,3181,60,2,179.99
8077,3181,52,1,24.99
8078,3181,25,3,16.99
8079,3181,6,3,79.99
8080,3182,58,1,12.99
8081,3183,20,1,21.99
8082,3184,29,2,64.99
8083,3184,51,3,32.99
8084,3185,4,1,24.99
8085,3185,8,3,249.99
8086,3185,39,2,39.99
8087,3186,10,2,149.99
8088,3187,63,2,17.99
8089,3188,34,2,19.99
8090,3189,59,2,9.99
8091,3190,1,1,129.99
8092,3190,57,2,39.99
8093,3190,37,3,22.99
8094,3190,48,3,17.99
8095,3191,47,3,14.99
8096,3192,33,1,13.99
8097,3193,56,3,15.99
8098,3193,12,2,22.99
8099,3194,52,2,24.99
8100,3194,38,3,18.99
8101,3195,24,2,149.99
8102,3196,65,2,9.99
8103,3196,1,2,129.99
8104,3197,49,1,44.99
8105,3197,56,2,15.99
8106,3198,50,2,39.99
8107,3199,67,3,12.99
8108,3199,60,2,179.99
8109,3199,53,2,22.99
8110,3199,46,1,27.99
8111,3200,15,2,29.99
8112,3200,22,3,89.99
8113,3200,5,3,89.99
8114,3200,28,1,89.99
8115,3201,1,3,129.99
8116,3201,21,3,84.99
8117,3202,55,2,16.99
8118,3203,20,1,21.99
8119,3204,25,1,16.99
8120,3204,5,2,89.99
8121,3204,69,1,14.99
8122,3204,18,1,26.99
8123,3205,62,3,9.99
8124,3205,3,3,49.99
8125,3205,44,2,34.99
8126,3206,52,1,24.99
8127,3207,14,1,99.99
8128,3207,44,1,34.99
8129,3207,24,2,149.99
8130,3207,56,1,15.99
8131,3208,61,3,139.99
8132,3209,38,1,18.99
8133,3210,36,1,18.99
8134,3210,41,1,17.99
8135,3210,36,3,18.99
8136,3210,39,1,39.99
8137,3211,19,3,69.99
8138,3211,32,3,14.99
8139,3212,25,3,16.99
8140,3212,22,2,89.99
8141,3213,24,1,149.99
8142,3213,3,1,49.99
8143,3213,46,3,27.99
8144,3214,65,3,9.99
8145,3214,19,3,69.99
8146,3214,44,2,34.99
8147,3215,19,3,69.99
8148,3216,64,2,21.99
8149,3216,53,1,22.99
8150,3216,16,1,24.99
8151,3217,40,3,49.99
8152,3217,13,3,139.99
8153,3218,49,2,44.99
8154,3218,56,1,15.99
8155,3218,63,3,17.99
8156,3219,10,1,149.99
8157,3219,30,2,44.99
8158,3220,44,3,34.99
8159,3220,69,2,14.99
8160,3220,7,2,27.99
8161,3220,68,3,54.99
8162,3221,49,3,44.99
8163,3222,2,3,39.99
8164,3222,38,2,18.99
8165,3223,52,3,24.99
8166,3223,9,3,299.99
8167,3224,62,3,9.99
8168,3225,59,2,9.99
8169,3225,13,1,139.99
8170,3225,67,3,12.99
8171,3226,27,1,17.99
8172,3226,14,3,99.99
8173,3226,17,3,36.99
8174,3227,37,1,22.99
8175,3228,41,3,17.99
8176,3229,31,3,9.99
8177,3230,4,1,24.99
8178,3230,61,2,139.99
8179,3230,12,3,22.99
8180,3231,62,1,9.99
8181,3232,5,3,89.99
8182,3232,26,1,159.99
8183,3233,59,2,9.99
8184,3233,7,3,27.99
8185,3233,8,3,249.99
8186,3233,21,3,84.99
8187,3234,44,3,34.99
8188,3234,9,1,299.99
8189,3235,55,3,16.99
8190,3236,52,2,24.99
8191,3236,2,3,39.99
8192,3236,44,3,34.99
8193,3236,62,2,9.99
8194,3237,59,1,9.99
8195,3237,56,3,15.99
8196,3237,32,3,14.99
8197,3238,58,2,12.99
8198,3238,59,3,9.99
8199,3238,50,3,39.99
8200,3239,51,2,32.99
8201,3239,37,1,22.99
8202,3239,31,1,9.99
8203,3240,67,2,12.99
8204,3240,60,1,179.99
8205,3241,23,2,22.99
8206,3241,65,3,9.99
8207,3242,46,1,27.99
8208,3243,12,3,22.99
8209,3243,67,3,12.99
8210,3244,38,3,18.99
8211,3244,11,2,34.99
8212,3244,69,2,14.99
8213,3244,45,2,39.99
8214,3245,59,2,9.99
8215,3245,51,1,32.99
8216,3245,18,2,26.99
8217,3246,50,3,39.99
8218,3246,41,1,17.99
8219,3246,45,3,39.99
8220,3247,16,3,24.99
8221,3248,12,3,22.99
8222,3248,28,1,89.99
8223,3248,65,2,9.99
8224,3248,22,3,89.99
8225,3249,57,2,39.99
8226,3249,26,3,159.99
8227,3249,56,3,15.99
8228,3250,39,1,39.99
8229,3250,60,2,179.99
8230,3250,31,1,9.99
8231,3250,52,2,24.99
8232,3251,14,1,99.99
8233,3251,67,3,12.99
8234,3251,40,1,49.99
8235,3251,17,2,36.99
8236,3252,28,1,89.99
8237,3252,61,2,139.99
8238,3252,4,1,24.99
8239,3252,10,3,149.99
8240,3253,5,1,89.99
8241,3254,61,3,139.99
8242,3255,5,3,89.99
8243,3255,28,3,89.99
8244,3255,6,3,79.99
8245,3256,63,2,17.99
8246,3256,41,2,17.99
8247,3257,54,1,79.99
8248,3257,2,1,39.99
8249,3257,27,1,17.99
8250,3258,10,1,149.99
8251,3258,63,3,17.99
8252,3259,53,1,22.99
8253,3259,8,1,249.99
8254,3259,16,1,24.99
8255,3260,62,1,9.99
8256,3261,66,2,34.99
8257,3261,9,2,299.99
8258,3261,52,2,24.99
8259,3261,4,3,24.99
8260,3262,53,1,22.99
8261,3263,38,3,18.99
8262,3263,67,2,12.99
8263,3263,30,1,44.99
8264,3263,30,3,44.99
8265,3264,33,3,13.99
8266,3264,32,3,14.99
8267,3264,32,2,14.99
8268,3265,51,3,32.99
8269,3265,54,3,79.99
8270,3265,5,3,89.99
8271,3265,19,1,69.99
8272,3266,55,2,16.99
8273,3266,42,1,24.99
8274,3267,49,3,44.99
8275,3267,7,3,27.99
8276,3267,26,1,159.99
8277,3267,12,3,22.99
8278,3268,32,3,14.99
8279,3269,31,2,9.99
8280,3269,41,3,17.99
8281,3269,21,1,84.99
8282,3270,53,2,22.99
8283,3271,12,1,22.99
8284,3272,58,1,12.99
8285,3273,54,2,79.99
8286,3274,60,2,179.99
8287,3274,48,1,17.99
8288,3275,17,3,36.99
8289,3275,59,2,9.99
8290,3275,57,3,39.99
8291,3275,67,3,12.99
8292,3276,53,1,22.99
8293,3276,65,2,9.99
8294,3276,64,3,21.99
8295,3276,5,2,89.99
8296,3277,16,3,24.99
8297,3277,44,2,34.99
8298,3278,66,2,34.99
8299,3278,14,1,99.99
8300,3278,12,2,22.99
8301,3279,11,1,34.99
8302,3279,57,3,39.99
8303,3279,18,2,26.99
8304,3280,63,2,17.99
8305,3280,21,2,84.99
8306,3281,23,2,22.99
8307,3281,52,1,24.99
8308,3281,16,3,24.99
8309,3282,68,2,54.99
8310,3282,69,3,14.99
8311,3282,3,3,49.99
8312,3282,52,2,24.99
8313,3283,68,3,54.99
8314,3283,65,3,9.99
8315,3283,65,2,9.99
8316,3284,11,2,34.99
8317,3284,35,1,12.99
8318,3284,1,1,129.99
8319,3284,54,2,79.99
8320,3285,58,2,12.99
8321,3285,42,3,24.99
8322,3285,66,2,34.99
8323,3285,42,2,24.99
8324,3286,33,2,13.99
8325,3286,32,1,14.99
8326,3286,19,3,69.99
8327,3287,1,3,129.99
8328,3287,66,2,34.99
8329,3288,56,3,15.99
8330,3288,37,1,22.99
8331,3289,15,2,29.99
8332,3289,50,2,39.99
8333,3290,4,2,24.99
8334,3290,11,2,34.99
8335,3290,22,2,89.99
8336,3291,30,2,44.99
8337,3291,33,3,13.99
8338,3291,4,1,24.99
8339,3291,53,1,22.99
8340,3292,8,1,249.99
8341,3292,2,3,39.99
8342,3292,32,2,14.99
8343,3292,30,2,44.99
8344,3293,62,2,9.99
8345,3293,14,3,99.99
8346,3293,49,3,44.99
8347,3294,19,2,69.99
8348,3294,8,3,249.99
8349,3295,15,1,29.99
8350,3295,54,2,79.99
8351,3296,64,1,21.99
8352,3296,51,3,32.99
8353,3296,43,3,44.99
8354,3296,9,1,299.99
8355,3297,68,1,54.99
8356,3297,32,1,14.99
8357,3297,69,3,14.99
8358,3297,43,3,44.99
8359,3298,51,2,32.99
8360,3299,9,2,299.99
8361,3299,64,2,21.99
8362,3300,47,1,14.99
8363,3300,36,2,18.99
8364,3301,43,2,44.99
8365,3301,59,2,9.99
8366,3301,33,2,13.99
8367,3302,4,1,24.99
8368,3302,54,1,79.99
8369,3302,9,3,299.99
8370,3303,8,2,249.99
8371,3303,31,2,9.99
8372,3303,39,1,39.99
8373,3303,39,2,39.99
8374,3304,67,2,12.99
8375,3304,57,2,39.99
8376,3305,10,2,149.99
8377,3306,41,2,17.99
8378,3306,32,2,14.99
8379,3307,36,2,18.99
8380,3308,62,3,9.99
8381,3308,47,3,14.99
8382,3308,60,3,179.99
8383,3309,27,1,17.99
8384,3310,10,1,149.99
8385,3310,15,1,29.99
8386,3311,62,3,9.99
8387,3311,51,2,32.99
8388,3311,4,1,24.99
8389,3311,18,2,26.99
8390,3312,59,2,9.99
8391,3312,51,1,32.99
8392,3312,14,1,99.99
8393,3313,27,1,17.99
8394,3314,57,1,39.99
8395,3314,17,3,36.99
8396,3314,19,3,69.99
8397,3315,51,2,32.99
8398,3316,52,2,24.99
8399,3316,7,1,27.99
8400,3317,2,1,39.99
8401,3317,58,2,12.99
8402,3317,36,3,18.99
8403,3318,42,1,24.99
8404,3318,49,1,44.99
8405,3318,65,1,9.99
8406,3318,27,3,17.99
8407,3319,37,1,22.99
8408,3319,45,2,39.99
8409,3319,24,2,149.99
8410,3319,56,3,15.99
8411,3320,56,3,15.99
8412,3321,25,1,16.99
8413,3321,20,1,21.99
8414,3321,13,1,139.99
8415,3321,59,2,9.99
8416,3322,61,1,139.99
8417,3322,65,3,9.99
8418,3323,64,3,21.99
8419,3323,42,2,24.99
8420,3323,15,3,29.99
8421,3323,38,1,18.99
8422,3324,59,3,9.99
8423,3325,15,1,29.99
8424,3325,33,1,13.99
8425,3325,1,1,129.99
8426,3326,43,2,44.99
8427,3326,26,2,159.99
8428,3326,22,1,89.99
8429,3327,60,1,179.99
8430,3328,35,2,12.99
8431,3328,27,1,17.99
8432,3328,48,3,17.99
8433,3328,47,2,14.99
8434,3329,23,1,22.99
8435,3330,60,3,179.99
8436,3330,9,2,299.99
8437,3330,43,3,44.99
8438,3331,21,3,84.99
8439,3331,34,3,19.99
8440,3331,50,1,39.99
8441,3332,29,2,64.99
8442,3332,52,3,24.99
8443,3333,40,2,49.99
8444,3333,41,2,17.99
8445,3334,9,2,299.99
8446,3334,7,3,27.99
8447,3334,49,2,44.99
8448,3335,35,3,12.99
8449,3335,21,1,84.99
8450,3335,9,3,299.99
8451,3335,44,1,34.99
8452,3336,52,3,24.99
8453,3336,34,2,19.99
8454,3336,40,1,49.99
8455,3336,27,3,17.99
8456,3337,22,2,89.99
8457,3337,48,3,17.99
8458,3338,56,2,15.99
8459,3339,21,1,84.99
8460,3339,37,2,22.99
8461,3340,64,3,21.99
8462,3340,24,1,149.99
8463,3341,18,2,26.99
8464,3341,13,3,139.99
8465,3341,4,1,24.99
8466,3342,50,2,39.99
8467,3343,37,3,22.99
8468,3343,25,3,16.99
8469,3343,62,1,9.99
8470,3344,48,2,17.99
8471,3344,20,1,21.99
8472,3345,15,2,29.99
8473,3345,41,2,17.99
8474,3345,26,3,159.99
8475,3346,2,1,39.99
8476,3346,5,1,89.99
8477,3347,12,2,22.99
8478,3347,57,3,39.99
8479,3347,65,2,9.99
8480,3347,32,2,14.99
8481,3348,45,2,39.99
8482,3348,64,3,21.99
8483,3348,41,2,17.99
8484,3349,31,1,9.99
8485,3349,5,1,89.99
8486,3350,54,2,79.99
8487,3350,55,1,16.99
8488,3350,11,2,34.99
8489,3351,12,1,22.99
8490,3352,62,1,9.99
8491,3352,41,3,17.99
8492,3352,6,1,79.99
8493,3352,26,2,159.99
8494,3353,14,3,99.99
8495,3354,60,3,179.99
8496,3354,20,1,21.99
8497,3354,37,2,22.99
8498,3355,33,2,13.99
8499,3355,35,3,12.99
8500,3355,26,2,159.99
8501,3356,11,3,34.99
8502,3356,39,2,39.99
8503,3357,43,1,44.99
8504,3357,35,3,12.99
8505,3357,68,3,54.99
8506,3357,12,2,22.99
8507,3358,52,3,24.99
8508,3359,22,3,89.99
8509,3359,28,2,89.99
8510,3359,60,1,179.99
8511,3360,26,2,159.99
8512,3360,54,3,79.99
8513,3360,28,3,89.99
8514,3361,52,3,24.99
8515,3361,62,1,9.99
8516,3362,18,1,26.99
8517,3363,33,2,13.99
8518,3363,44,3,34.99
8519,3363,51,3,32.99
8520,3363,23,3,22.99
8521,3364,63,2,17.99
8522,3364,41,3,17.99
8523,3364,6,2,79.99
8524,3364,17,3,36.99
8525,3365,8,3,249.99
8526,3365,26,2,159.99
8527,3365,10,3,149.99
8528,3365,12,3,22.99
8529,3366,49,1,44.99
8530,3367,54,3,79.99
8531,3367,58,2,12.99
8532,3367,48,2,17.99
8533,3368,24,1,149.99
8534,3368,46,3,27.99
8535,3368,36,3,18.99
8536,3369,35,2,12.99
8537,3369,25,1,16.99
8538,3369,15,3,29.99
8539,3370,20,3,21.99
8540,3370,66,3,34.99
8541,3371,13,3,139.99
8542,3371,14,1,99.99
8543,3372,12,2,22.99
8544,3372,1,2,129.99
8545,3373,8,1,249.99
8546,3373,29,2,64.99
8547,3373,67,3,12.99
8548,3373,37,3,22.99
8549,3374,14,2,99.99
8550,3375,9,3,299.99
8551,3375,20,2,21.99
8552,3375,15,1,29.99
8553,3375,26,1,159.99
8554,3376,55,1,16.99
8555,3377,15,3,29.99
8556,3377,30,3,44.99
8557,3378,22,3,89.99
8558,3379,25,2,16.99
8559,3379,52,2,24.99
8560,3380,23,2,22.99
8561,3380,38,1,18.99
8562,3381,36,1,18.99
8563,3382,57,1,39.99
8564,3382,69,3,14.99
8565,3382,29,1,64.99
8566,3382,64,2,21.99
8567,3383,18,2,26.99
8568,3383,28,1,89.99
8569,3383,28,2,89.99
8570,3383,64,3,21.99
8571,3384,6,1,79.99
8572,3385,28,1,89.99
8573,3385,4,2,24.99
8574,3386,35,1,12.99
8575,3386,16,3,24.99
8576,3386,63,2,17.99
8577,3386,12,3,22.99
8578,3387,13,2,139.99
8579,3387,22,3,89.99
8580,3388,51,2,32.99
8581,3388,40,1,49.99
8582,3389,59,3,9.99
8583,3389,30,1,44.99
8584,3390,65,2,9.99
8585,3390,47,3,14.99
8586,3391,11,1,34.99
8587,3392,52,1,24.99
8588,3392,61,1,139.99
8589,3392,64,3,21.99
8590,3393,53,2,22.99
8591,3394,16,2,24.99
8592,3394,68,1,54.99
8593,3394,40,3,49.99
8594,3395,49,2,44.99
8595,3395,9,3,299.99
8596,3396,42,2,24.99
8597,3396,8,3,249.99
8598,3397,14,2,99.99
8599,3397,32,1,14.99
8600,3397,5,1,89.99
8601,3398,14,1,99.99
8602,3398,31,1,9.99
8603,3398,42,2,24.99
8604,3398,39,2,39.99
8605,3399,60,2,179.99
8606,3399,2,2,39.99
8607,3399,54,1,79.99
8608,3400,47,2,14.99
8609,3400,49,3,44.99
8610,3401,11,2,34.99
8611,3401,58,3,12.99
8612,3401,24,2,149.99
8613,3401,9,2,299.99
8614,3402,49,2,44.99
8615,3403,30,1,44.99
8616,3403,22,2,89.99
8617,3404,47,1,14.99
8618,3405,19,2,69.99
8619,3405,42,2,24.99
8620,3406,58,1,12.99
8621,3406,62,1,9.99
8622,3407,31,1,9.99
8623,3407,64,2,21.99
8624,3407,43,2,44.99
8625,3408,52,3,24.99
8626,3408,66,1,34.99
8627,3408,32,2,14.99
8628,3409,60,2,179.99
8629,3409,65,1,9.99
8630,3409,8,3,249.99
8631,3410,25,2,16.99
8632,3410,42,1,24.99
8633,3411,43,1,44.99
8634,3412,34,3,19.99
8635,3412,53,1,22.99
8636,3412,2,1,39.99
8637,3413,6,3,79.99
8638,3413,48,1,17.99
8639,3413,20,1,21.99
8640,3414,2,3,39.99
8641,3414,49,1,44.99
8642,3415,39,1,39.99
8643,3415,25,3,16.99
8644,3415,49,1,44.99
8645,3416,30,2,44.99
8646,3416,59,2,9.99
8647,3416,17,1,36.99
8648,3416,58,3,12.99
8649,3417,32,1,14.99
8650,3417,15,1,29.99
8651,3417,62,1,9.99
8652,3418,9,3,299.99
8653,3418,52,1,24.99
8654,3418,12,3,22.99
8655,3418,30,1,44.99
8656,3419,17,3,36.99
8657,3419,59,2,9.99
8658,3419,68,2,54.99
8659,3419,67,3,12.99
8660,3420,55,2,16.99
8661,3420,48,2,17.99
8662,3420,60,2,179.99
8663,3420,10,1,149.99
8664,3421,1,3,129.99
8665,3422,5,1,89.99
8666,3422,26,2,159.99
8667,3423,10,1,149.99
8668,3424,54,2,79.99
8669,3424,14,2,99.99
8670,3424,57,2,39.99
8671,3424,51,3,32.99
8672,3425,27,1,17.99
8673,3425,3,1,49.99
8674,3425,24,2,149.99
8675,3425,11,2,34.99
8676,3426,35,2,12.99
8677,3426,41,3,17.99
8678,3426,49,2,44.99
8679,3427,52,2,24.99
8680,3427,35,3,12.99
8681,3428,24,2,149.99
8682,3428,3,2,49.99
8683,3428,50,2,39.99
8684,3429,48,3,17.99
8685,3429,62,2,9.99
8686,3430,7,2,27.99
8687,3430,60,1,179.99
8688,3431,5,3,89.99
8689,3432,45,1,39.99
8690,3432,32,2,14.99
8691,3433,42,2,24.99
8692,3434,48,3,17.99
8693,3435,28,1,89.99
8694,3435,68,3,54.99
8695,3435,3,3,49.99
8696,3435,66,1,34.99
8697,3436,13,1,139.99
8698,3437,41,3,17.99
8699,3437,53,1,22.99
8700,3438,55,1,16.99
8701,3438,59,1,9.99
8702,3438,3,3,49.99
8703,3438,66,1,34.99
8704,3439,43,1,44.99
8705,3439,57,3,39.99
8706,3439,2,1,39.99
8707,3440,8,2,249.99
8708,3440,42,1,24.99
8709,3440,22,3,89.99
8710,3440,44,2,34.99
8711,3441,49,1,44.99
8712,3441,44,3,34.99
8713,3442,58,3,12.99
8714,3442,64,3,21.99
8715,3443,37,3,22.99
8716,3443,24,2,149.99
8717,3443,47,2,14.99
8718,3444,7,1,27.99
8719,3444,29,2,64.99
8720,3445,63,2,17.99
8721,3445,30,1,44.99
8722,3446,61,3,139.99
8723,3447,28,1,89.99
8724,3447,62,2,9.99
8725,3447,15,3,29.99
8726,3448,18,1,26.99
8727,3449,69,3,14.99
8728,3449,32,2,14.99
8729,3450,61,2,139.99
8730,3450,20,1,21.99
8731,3450,34,2,19.99
8732,3451,20,2,21.99
8733,3451,69,1,14.99
8734,3451,34,2,19.99
8735,3451,13,1,139.99
8736,3452,4,2,24.99
8737,3452,2,1,39.99
8738,3452,3,2,49.99
8739,3453,68,3,54.99
8740,3453,9,1,299.99
8741,3454,1,3,129.99
8742,3454,18,3,26.99
8743,3455,64,3,21.99
8744,3455,12,2,22.99
8745,3455,66,1,34.99
8746,3456,68,2,54.99
8747,3456,14,1,99.99
8748,3457,37,2,22.99
8749,3458,56,2,15.99
8750,3458,55,1,16.99
8751,3459,33,3,13.99
8752,3459,35,2,12.99
8753,3459,22,3,89.99
8754,3459,25,1,16.99
8755,3460,20,2,21.99
8756,3460,49,3,44.99
8757,3460,47,2,14.99
8758,3460,31,3,9.99
8759,3461,43,1,44.99
8760,3461,12,1,22.99
8761,3462,42,1,24.99
8762,3462,46,2,27.99
8763,3462,69,3,14.99
8764,3462,59,3,9.99
8765,3463,4,2,24.99
8766,3464,66,3,34.99
8767,3464,47,1,14.99
8768,3465,16,3,24.99
8769,3465,53,3,22.99
8770,3465,30,3,44.99
8771,3465,14,1,99.99
8772,3466,42,2,24.99
8773,3466,33,2,13.99
8774,3467,66,3,34.99
8775,3467,48,3,17.99
8776,3467,42,3,24.99
8777,3468,57,3,39.99
8778,3468,12,1,22.99
8779,3469,41,1,17.99
8780,3469,53,2,22.99
8781,3470,8,1,249.99
8782,3470,68,3,54.99
8783,3470,46,1,27.99
8784,3470,42,2,24.99
8785,3471,62,1,9.99
8786,3472,20,2,21.99
8787,3472,54,1,79.99
8788,3472,20,2,21.99
8789,3473,34,3,19.99
8790,3473,23,3,22.99
8791,3474,5,3,89.99
8792,3475,33,1,13.99
8793,3475,56,3,15.99
8794,3476,49,1,44.99
8795,3476,10,3,149.99
8796,3476,32,2,14.99
8797,3477,21,3,84.99
8798,3477,51,2,32.99
8799,3477,13,2,139.99
8800,3477,52,2,24.99
8801,3478,21,2,84.99
8802,3478,27,3,17.99
8803,3478,45,2,39.99
8804,3479,10,1,149.99
8805,3479,3,3,49.99
8806,3479,19,3,69.99
8807,3480,64,1,21.99
8808,3481,1,3,129.99
8809,3481,41,3,17.99
8810,3482,10,1,149.99
8811,3483,57,3,39.99
8812,3483,35,1,12.99
8813,3484,55,1,16.99
8814,3484,55,1,16.99
8815,3484,63,3,17.99
8816,3484,14,2,99.99
8817,3485,24,1,149.99
8818,3486,63,3,17.99
8819,3486,56,3,15.99
8820,3486,7,3,27.99
8821,3486,49,1,44.99
8822,3487,67,2,12.99
8823,3487,30,3,44.99
8824,3487,42,3,24.99
8825,3487,40,3,49.99
8826,3488,46,3,27.99
8827,3489,12,2,22.99
